timestamp_prediction,kecamatan,tps_id,tps_type,zone_population,tps_capacity_kg,day_of_week,is_weekend,is_holiday,daily_growth_rate,rainfall_today,event_urgency_score,current_fill_percentage,target_fill_percentage
2026-01-26 06:00:00,22,74,4,97339,8953,0,0,1,2.14,0.0,0.0,33.04,66.81
2026-01-26 06:00:00,11,45,0,84340,1133,0,0,0,2.23,0.0,0.0,11.84,17.71
2026-01-26 06:00:00,19,73,3,70653,5584,0,0,0,2.64,0.0,4.7,35.09,73.86
2026-01-26 06:00:00,15,60,1,82249,2768,0,0,0,2.59,9.26,0.0,11.82,31.65
2026-01-26 06:00:00,24,82,1,101025,1471,0,0,0,2.67,0.0,0.0,15.97,36.58
2026-01-26 06:00:00,30,100,0,132274,2148,0,0,1,0.63,7.66,0.0,54.23,74.69
2026-01-26 06:00:00,10,42,1,146871,2320,0,0,0,0.62,0.0,0.0,59.16,79.67
2026-01-26 06:00:00,39,137,4,86026,5544,0,0,0,3.0,0.0,0.0,11.03,23.53
2026-01-26 06:00:00,21,122,4,112822,8725,0,0,0,2.79,1.36,0.0,57.53,76.78
2026-01-26 06:00:00,41,141,0,123855,1627,0,0,0,1.01,0.0,0.0,7.83,30.83
2026-01-26 06:00:00,25,85,0,90558,1321,0,0,0,2.38,7.26,0.0,16.9,24.37
2026-01-26 06:00:00,6,27,3,65796,6993,0,0,0,0.82,0.0,0.0,24.37,35.85
2026-01-26 06:00:00,29,99,3,72867,6735,0,0,0,1.87,0.0,0.0,38.3,51.56
2026-01-26 06:00:00,40,140,3,143433,7034,0,0,0,2.71,0.0,0.0,44.19,67.77
2026-01-26 06:00:00,10,41,0,140837,1204,0,0,0,1.83,0.0,0.0,43.12,57.27
2026-01-26 06:00:00,9,37,0,60822,2224,0,0,0,2.72,18.71,0.0,8.82,25.02
2026-01-26 06:00:00,7,31,3,58730,7487,0,0,0,2.09,4.03,0.0,55.34,66.95
2026-01-26 06:00:00,0,5,3,133301,9556,0,0,0,1.85,0.0,0.0,49.23,78.61
2026-01-26 06:00:00,13,51,4,68845,6528,0,0,0,1.51,15.21,0.0,41.24,51.63
2026-01-26 06:00:00,19,71,0,125477,2629,0,0,0,1.74,0.0,0.0,33.58,48.39
2026-01-26 06:00:00,35,126,1,90394,2494,0,0,1,0.86,2.05,0.0,27.85,59.42
2026-01-26 06:00:00,4,17,1,94585,2519,0,0,0,2.07,5.15,0.0,37.52,50.5
2026-01-26 06:00:00,23,79,1,74440,2338,0,0,0,2.67,0.0,0.0,10.44,15.85
2026-01-26 06:00:00,29,98,0,101192,1949,0,0,0,1.04,0.0,0.0,12.85,27.82
2026-01-26 06:00:00,31,105,3,105989,7391,0,0,0,2.3,5.03,4.7,9.9,50.77
2026-01-26 06:00:00,26,90,1,65025,2867,0,0,0,0.67,0.0,2.8,24.42,44.93
2026-01-26 06:00:00,8,36,3,103224,8200,0,0,1,0.62,0.0,0.0,56.92,83.16
2026-01-26 06:00:00,18,67,0,78936,1631,0,0,0,1.26,0.0,2.3,28.81,60.56
2026-01-26 06:00:00,23,77,4,54086,6667,0,0,0,0.71,12.28,0.0,33.5,36.41
2026-01-26 06:00:00,30,102,3,116645,6132,0,0,0,1.47,0.0,0.0,10.35,32.42
2026-01-26 06:00:00,33,112,2,67589,3328,0,0,0,1.86,0.0,0.0,25.65,32.27
2026-01-26 06:00:00,6,25,1,135118,2776,0,0,0,2.62,0.0,0.0,34.48,51.34
2026-01-26 06:00:00,38,134,0,119552,2660,0,0,0,1.41,0.0,0.0,44.6,55.53
2026-01-26 06:00:00,34,116,1,134383,1308,0,0,1,0.53,0.0,0.0,33.77,64.98
2026-01-26 06:00:00,42,144,4,61935,8544,0,0,0,2.39,0.0,0.0,13.56,28.62
2026-01-26 06:00:00,23,80,3,116102,7202,0,0,0,2.7,0.0,0.0,35.62,58.8
2026-01-26 06:00:00,38,136,3,51982,6662,0,0,0,1.13,2.46,0.0,13.07,15.28
2026-01-26 06:00:00,9,38,2,76464,4214,0,0,0,1.06,0.0,0.0,7.15,24.47
2026-01-26 06:00:00,35,125,0,104768,2989,0,0,0,0.75,0.0,0.0,42.16,63.97
2026-01-26 06:00:00,2,9,4,74700,8095,0,0,0,2.32,0.0,0.0,13.63,32.91
2026-01-26 06:00:00,32,106,0,57778,2598,0,0,0,2.87,23.21,4.2,49.78,60.93
2026-01-26 06:00:00,17,65,1,141301,2960,0,0,0,1.36,0.0,0.0,43.34,57.42
2026-01-26 06:00:00,0,2,0,122692,2342,0,0,0,0.82,31.46,0.0,33.6,49.17
2026-01-26 06:00:00,28,96,1,92710,1160,0,0,0,1.08,0.43,0.0,36.9,56.82
2026-01-26 06:00:00,37,130,0,96590,1978,0,0,0,2.67,0.0,0.0,49.55,71.69
2026-01-26 06:00:00,17,66,3,94930,9673,0,0,0,2.64,0.0,0.0,15.53,32.91
2026-01-26 06:00:00,14,57,2,115700,4829,0,0,0,2.53,0.0,0.0,58.79,74.53
2026-01-26 06:00:00,26,91,3,98716,8859,0,0,0,2.4,3.52,0.0,14.07,34.42
2026-01-26 06:00:00,25,87,2,109903,4319,0,0,0,1.42,0.0,4.0,13.51,46.78
2026-01-26 06:00:00,5,19,0,128977,1155,0,0,0,0.85,0.0,0.0,7.21,30.47
2026-01-26 06:00:00,8,35,2,118581,3800,0,0,0,2.36,0.44,0.0,8.78,33.51
2026-01-26 06:00:00,25,88,3,124067,8141,0,0,1,2.36,0.23,0.0,37.5,67.5
2026-01-26 06:00:00,14,56,1,95613,2199,0,0,0,1.78,9.37,2.9,57.51,92.91
2026-01-26 06:00:00,19,70,4,127154,7408,0,0,0,0.79,0.0,0.0,14.01,30.25
2026-01-26 06:00:00,34,114,4,81408,9767,0,0,0,2.79,0.0,0.0,37.7,55.57
2026-01-26 06:00:00,0,1,4,93497,8456,0,0,0,2.08,0.0,4.9,16.42,49.51
2026-01-26 06:00:00,26,89,0,106696,2573,0,0,0,2.44,6.74,3.1,38.93,78.05
2026-01-26 06:00:00,0,3,1,75492,1549,0,0,0,0.58,0.0,0.0,55.12,72.52
2026-01-26 06:00:00,13,54,3,140055,8401,0,0,0,0.55,0.0,0.0,50.39,77.51
2026-01-26 06:00:00,42,145,0,130730,2786,0,0,0,1.59,0.0,0.0,8.92,25.46
2026-01-26 06:00:00,1,8,3,139192,6228,0,0,0,1.93,0.0,0.0,43.82,69.17
2026-01-26 06:00:00,40,139,0,84719,1362,0,0,0,0.59,16.17,0.0,25.61,42.44
2026-01-26 06:00:00,42,146,1,121466,1988,0,0,0,1.47,20.23,0.0,16.36,16.36
2026-01-26 06:00:00,8,33,0,143549,1119,0,0,0,1.33,0.0,0.0,15.6,40.53
2026-01-26 06:00:00,1,7,0,94870,2749,0,0,0,1.41,0.0,0.0,15.02,29.02
2026-01-26 06:00:00,6,24,0,134144,1817,0,0,0,2.74,2.94,0.0,10.48,39.12
2026-01-26 06:00:00,31,103,4,94833,7686,0,0,0,1.7,2.95,0.0,12.55,24.87
2026-01-26 06:00:00,23,78,0,102710,2248,0,0,0,0.8,0.0,0.0,41.71,66.37
2026-01-26 06:00:00,36,129,3,51340,5435,0,0,0,0.86,0.0,0.0,12.29,14.81
2026-01-26 06:00:00,28,97,3,125838,9185,0,0,0,2.55,4.66,0.0,60.93,91.46
2026-01-26 06:00:00,3,14,3,75298,7998,0,0,0,2.43,0.0,0.0,8.53,18.21
2026-01-26 06:00:00,18,69,3,90281,8582,0,0,0,1.04,0.0,3.2,8.91,44.75
2026-01-26 06:00:00,41,142,1,66009,1383,0,0,0,1.38,0.0,0.0,15.39,28.86
2026-01-26 06:00:00,42,147,3,139410,6761,0,0,0,2.07,0.0,0.0,7.36,18.26
2026-01-26 06:00:00,35,127,3,60655,7946,0,0,0,0.91,0.0,0.0,42.49,50.25
2026-01-26 06:00:00,13,52,0,147376,2665,0,0,0,0.85,0.0,0.0,31.33,64.33
2026-01-26 06:00:00,14,55,0,143568,2098,0,0,0,2.74,10.8,0.0,12.62,34.83
2026-01-26 06:00:00,31,104,1,130430,2472,0,0,0,2.77,0.0,0.0,11.86,28.68
2026-01-26 06:00:00,8,32,4,92544,7316,0,0,0,2.19,0.0,0.0,16.53,27.23
2026-01-26 06:00:00,24,83,2,133948,4910,0,0,0,1.95,13.85,3.7,41.75,81.96
2026-01-26 06:00:00,18,68,1,66781,1863,0,0,0,1.22,0.0,0.0,20.91,28.42
2026-01-26 06:00:00,33,113,3,70665,6374,0,0,0,2.42,2.5,4.9,17.14,54.42
2026-01-26 06:00:00,34,115,0,61036,2556,0,0,0,1.34,0.0,4.3,30.03,57.64
2026-01-26 06:00:00,4,18,3,97601,8145,0,0,0,2.33,15.25,0.0,59.16,80.64
2026-01-26 06:00:00,13,53,1,137063,2322,0,0,0,0.85,0.0,0.0,59.29,72.38
2026-01-26 06:00:00,8,34,1,57937,2017,0,0,0,2.67,0.0,3.1,27.57,53.61
2026-01-26 06:00:00,36,128,0,97839,1996,0,0,0,2.62,0.0,0.0,60.88,60.88
2026-01-26 06:00:00,38,135,1,55278,1359,0,0,0,1.03,5.56,0.0,33.73,49.32
2026-01-26 06:00:00,2,10,0,101323,2341,0,0,0,2.87,0.0,0.0,46.48,63.75
2026-01-26 06:00:00,9,39,3,60278,9587,0,0,0,2.75,7.2,3.5,32.25,52.6
2026-01-26 06:00:00,6,23,4,86443,6300,0,0,0,1.2,11.95,0.0,51.69,79.89
2026-01-26 06:00:00,12,49,0,108404,2428,0,0,0,1.6,0.0,0.0,41.93,54.1
2026-01-26 06:00:00,17,64,0,120221,1653,0,0,0,1.81,0.0,0.0,13.02,30.17
2026-01-26 06:00:00,7,30,1,128896,2147,0,0,0,1.3,0.0,0.0,28.06,50.56
2026-01-26 06:00:00,6,26,2,114280,3841,0,0,0,1.48,7.48,3.1,10.07,41.52
2026-01-26 06:00:00,32,107,1,121349,2651,0,0,0,1.86,10.72,0.0,15.47,44.7
2026-01-26 06:00:00,37,131,1,52242,1068,0,0,0,0.66,0.0,0.0,35.82,45.89
2026-01-26 06:00:00,38,133,4,74007,8788,0,0,0,2.15,5.11,0.0,41.54,57.91
2026-01-26 06:00:00,5,22,3,140059,6272,0,0,0,0.63,11.97,0.0,14.46,34.4
2026-01-26 06:00:00,33,111,1,99783,1412,0,0,0,1.84,0.0,0.0,51.1,63.68
2026-01-26 06:00:00,4,15,4,143020,7909,0,0,0,1.3,12.25,0.0,52.75,83.13
2026-01-26 06:00:00,30,101,1,53315,1910,0,0,0,1.97,0.68,0.0,14.7,20.53
2026-01-26 06:00:00,22,76,3,144437,6678,0,0,0,1.47,0.0,0.0,11.12,30.11
2026-01-26 06:00:00,34,117,2,59345,4459,0,0,0,2.13,13.86,0.0,31.55,35.94
2026-01-26 06:00:00,39,138,3,113762,5630,0,0,0,0.52,0.0,0.0,53.28,75.29
2026-01-26 06:00:00,10,40,4,59399,9930,0,0,1,2.43,0.0,0.0,11.01,36.18
2026-01-26 06:00:00,19,72,1,137381,1396,0,0,0,2.34,0.0,0.0,12.78,30.8
2026-01-26 06:00:00,3,13,1,130606,1165,0,0,0,1.22,0.0,0.0,35.37,63.94
2026-01-26 06:00:00,11,48,3,129187,9734,0,0,0,2.24,1.05,0.0,33.98,56.79
2026-01-26 06:00:00,21,124,3,137825,6794,0,0,0,2.85,17.82,0.0,40.96,69.91
2026-01-26 06:00:00,25,86,1,147633,2523,0,0,0,1.93,0.0,3.5,10.27,47.89
2026-01-26 06:00:00,14,58,3,87074,6871,0,0,0,2.53,30.71,0.0,14.65,26.75
2026-01-26 06:00:00,21,123,0,116834,1878,0,0,0,1.3,0.0,0.0,54.67,62.31
2026-01-26 06:00:00,2,11,3,80606,6590,0,0,0,1.67,0.0,0.0,9.87,20.61
2026-01-26 06:00:00,12,50,3,148964,7373,0,0,1,0.81,0.0,0.0,36.27,62.26
2026-01-26 06:00:00,5,20,1,99714,1081,0,0,0,2.69,0.0,0.0,35.07,54.39
2026-01-27 06:00:00,31,104,1,130430,2472,1,0,0,0.98,0.0,0.0,29.66,43.42
2026-01-27 06:00:00,17,64,0,120221,1653,1,0,0,2.94,0.0,0.0,33.11,50.74
2026-01-27 06:00:00,18,68,1,66781,1863,1,0,0,1.59,0.0,0.0,30.01,41.13
2026-01-27 06:00:00,8,32,4,92544,7316,1,0,0,0.93,0.0,3.6,28.16,71.77
2026-01-27 06:00:00,2,10,0,101323,2341,1,0,0,2.04,0.0,0.0,10.28,24.9
2026-01-27 06:00:00,30,100,0,132274,2148,1,0,0,1.75,0.0,0.0,8.94,25.21
2026-01-27 06:00:00,22,76,3,144437,6678,1,0,0,2.58,2.34,2.8,32.69,68.1
2026-01-27 06:00:00,33,113,3,70665,6374,1,0,0,1.28,8.59,0.0,55.69,66.69
2026-01-27 06:00:00,24,82,1,101025,1471,1,0,0,1.27,0.0,0.0,37.84,57.45
2026-01-27 06:00:00,34,115,0,61036,2556,1,0,0,1.2,0.0,0.0,58.84,68.22
2026-01-27 06:00:00,43,150,3,133102,6740,1,0,0,1.44,14.37,4.8,11.16,37.83
2026-01-27 06:00:00,14,55,0,143568,2098,1,0,1,2.09,30.29,0.0,36.92,83.25
2026-01-27 06:00:00,10,44,3,91076,8740,1,0,0,2.33,0.0,0.0,15.38,23.83
2026-01-27 06:00:00,39,137,4,86026,5544,1,0,0,2.99,0.0,0.0,26.52,36.24
2026-01-27 06:00:00,18,67,0,78936,1631,1,0,0,2.44,0.0,0.0,10.59,18.25
2026-01-27 06:00:00,21,124,3,137825,6794,1,0,0,2.65,6.35,0.0,16.91,27.44
2026-01-27 06:00:00,23,77,4,54086,6667,1,0,0,1.09,0.0,0.0,37.5,40.59
2026-01-27 06:00:00,11,46,1,56097,1937,1,0,0,1.41,0.0,0.0,40.85,45.6
2026-01-27 06:00:00,6,25,1,135118,2776,1,0,0,2.0,0.0,4.5,53.34,79.53
2026-01-27 06:00:00,10,40,4,59399,9930,1,0,0,2.55,6.55,0.0,38.73,46.36
2026-01-27 06:00:00,28,95,0,76272,1466,1,0,0,1.64,0.0,0.0,40.13,48.54
2026-01-27 06:00:00,25,88,3,124067,8141,1,0,0,2.43,0.0,4.1,9.42,38.27
2026-01-27 06:00:00,20,121,3,98929,6839,1,0,0,0.77,0.0,4.9,27.49,72.12
2026-01-27 06:00:00,14,56,1,95613,2199,1,0,0,2.28,0.0,0.0,8.44,24.55
2026-01-27 06:00:00,30,102,3,116645,6132,1,0,0,2.57,0.0,0.0,34.99,50.48
2026-01-27 06:00:00,41,142,1,66009,1383,1,0,0,1.82,0.0,0.0,30.68,38.06
2026-01-27 06:00:00,15,59,0,86082,2158,1,0,0,0.6,0.0,0.0,51.74,65.87
2026-01-27 06:00:00,42,147,3,139410,6761,1,0,0,1.78,0.0,0.0,20.04,45.43
2026-01-27 06:00:00,3,13,1,130606,1165,1,0,0,2.83,5.28,0.0,17.14,39.24
2026-01-27 06:00:00,35,127,3,60655,7946,1,0,0,1.58,12.19,0.0,51.83,60.98
2026-01-27 06:00:00,25,86,1,147633,2523,1,0,0,1.82,0.0,0.0,49.71,66.2
2026-01-27 06:00:00,33,109,4,145570,6923,1,0,0,1.03,0.0,0.0,47.4,71.04
2026-01-27 06:00:00,27,94,3,138832,8474,1,0,0,1.73,0.0,0.0,10.17,33.46
2026-01-27 06:00:00,13,52,0,147376,2665,1,0,0,0.85,0.0,0.0,11.0,29.91
2026-01-27 06:00:00,4,18,3,97601,8145,1,0,0,2.6,0.0,0.0,10.34,25.48
2026-01-27 06:00:00,12,50,3,148964,7373,1,0,0,1.44,8.8,0.0,13.03,38.82
2026-01-27 06:00:00,27,92,0,148894,2545,1,0,0,1.75,0.0,0.0,30.58,52.23
2026-01-27 06:00:00,0,3,1,75492,1549,1,0,1,1.27,0.0,0.0,15.24,31.89
2026-01-27 06:00:00,13,54,3,140055,8401,1,0,0,2.91,0.0,0.0,10.9,32.1
2026-01-27 06:00:00,5,20,1,99714,1081,1,0,0,0.88,0.0,0.0,55.27,69.14
2026-01-27 06:00:00,37,132,3,65836,6232,1,0,0,2.97,0.0,0.0,36.85,41.99
2026-01-27 06:00:00,42,145,0,130730,2786,1,0,0,1.94,0.0,0.0,27.4,55.16
2026-01-27 06:00:00,1,8,3,139192,6228,1,0,0,0.64,0.0,0.0,6.13,32.36
2026-01-27 06:00:00,11,45,0,84340,1133,1,0,0,0.66,0.0,0.0,18.37,31.58
2026-01-27 06:00:00,30,101,1,53315,1910,1,0,0,1.35,0.0,0.0,21.88,36.83
2026-01-27 06:00:00,22,74,4,97339,8953,1,0,0,2.98,7.17,0.0,11.32,27.56
2026-01-27 06:00:00,40,139,0,84719,1362,1,0,0,2.27,0.0,0.0,44.71,61.82
2026-01-27 06:00:00,42,146,1,121466,1988,1,0,0,1.76,3.1,0.0,18.12,40.17
2026-01-27 06:00:00,8,33,0,143549,1119,1,0,0,2.16,18.64,0.0,42.69,66.2
2026-01-27 06:00:00,11,48,3,129187,9734,1,0,0,2.47,4.4,0.0,59.27,83.03
2026-01-27 06:00:00,1,7,0,94870,2749,1,0,0,1.79,0.98,0.0,30.81,52.76
2026-01-27 06:00:00,6,24,0,134144,1817,1,0,0,2.09,0.0,3.4,41.22,67.47
2026-01-27 06:00:00,21,123,0,116834,1878,1,0,0,1.14,0.0,0.0,11.71,25.61
2026-01-27 06:00:00,15,61,3,76114,9504,1,0,0,0.61,15.56,2.2,49.9,74.25
2026-01-27 06:00:00,31,103,4,94833,7686,1,0,0,0.87,8.87,0.0,25.74,37.83
2026-01-27 06:00:00,23,78,0,102710,2248,1,0,0,1.99,12.03,0.0,9.78,27.58
2026-01-27 06:00:00,34,118,3,86668,9043,1,0,0,2.29,0.0,0.0,53.72,74.65
2026-01-27 06:00:00,26,89,0,106696,2573,1,0,0,2.28,17.06,0.0,12.02,31.7
2026-01-27 06:00:00,25,85,0,90558,1321,1,0,0,1.83,18.49,4.0,26.2,75.66
2026-01-27 06:00:00,20,120,0,119866,1872,1,0,0,1.16,1.31,0.0,60.18,77.66
2026-01-27 06:00:00,13,53,1,137063,2322,1,0,0,1.4,0.0,0.0,6.98,21.29
2026-01-27 06:00:00,38,135,1,55278,1359,1,0,1,1.88,0.0,3.6,51.2,85.85
2026-01-27 06:00:00,8,34,1,57937,2017,1,0,0,2.12,0.0,0.0,55.73,63.04
2026-01-27 06:00:00,32,107,1,121349,2651,1,0,0,1.29,0.0,0.0,46.0,62.26
2026-01-27 06:00:00,4,16,0,76316,1113,1,0,0,1.9,0.0,0.0,14.16,22.22
2026-01-27 06:00:00,5,21,2,102824,4979,1,0,0,2.78,0.0,0.0,53.34,64.7
2026-01-27 06:00:00,43,148,0,102908,2655,1,0,0,2.83,0.0,0.0,16.5,32.88
2026-01-27 06:00:00,2,9,4,74700,8095,1,0,0,1.48,0.0,0.0,34.39,50.88
2026-01-27 06:00:00,7,28,4,138570,8689,1,0,1,2.13,0.0,0.0,11.86,42.43
2026-01-27 06:00:00,3,12,0,98734,2972,1,0,0,1.22,1.24,0.0,29.97,46.72
2026-01-27 06:00:00,18,69,3,90281,8582,1,0,0,0.89,0.0,0.0,45.64,52.6
2026-01-27 06:00:00,3,14,3,75298,7998,1,0,0,0.73,2.64,0.0,18.93,33.82
2026-01-27 06:00:00,28,97,3,125838,9185,1,0,0,1.52,4.65,0.0,8.54,22.36
2026-01-27 06:00:00,36,129,3,51340,5435,1,0,0,0.68,0.0,0.0,15.49,17.41
2026-01-27 06:00:00,5,22,3,140059,6272,1,0,0,1.21,0.0,4.3,35.61,83.02
2026-01-27 06:00:00,19,70,4,127154,7408,1,0,0,0.77,0.0,0.0,31.01,56.64
2026-01-27 06:00:00,0,4,2,80022,4476,1,0,0,1.95,0.0,0.0,33.65,47.89
2026-01-27 06:00:00,34,114,4,81408,9767,1,0,0,2.32,4.94,0.0,57.9,74.4
2026-01-27 06:00:00,0,1,4,93497,8456,1,0,1,1.92,0.0,0.0,51.43,76.05
2026-01-27 06:00:00,38,133,4,74007,8788,1,0,0,2.59,4.48,0.0,60.5,73.47
2026-01-27 06:00:00,37,131,1,52242,1068,1,0,0,1.37,0.0,0.0,47.26,60.11
2026-01-27 06:00:00,36,128,0,97839,1996,1,0,0,2.72,0.0,0.0,15.05,28.78
2026-01-27 06:00:00,8,35,2,118581,3800,1,0,0,1.74,0.0,0.0,35.25,55.04
2026-01-27 06:00:00,41,141,0,123855,1627,1,0,0,1.25,13.78,4.0,32.08,77.26
2026-01-27 06:00:00,37,130,0,96590,1978,1,0,0,1.79,0.0,2.0,12.46,39.94
2026-01-27 06:00:00,2,11,3,80606,6590,1,0,0,1.03,0.0,0.0,21.63,39.71
2026-01-27 06:00:00,7,29,0,101893,2501,1,0,0,2.57,0.0,0.0,50.37,73.5
2026-01-27 06:00:00,17,66,3,94930,9673,1,0,0,2.31,0.0,0.0,35.22,50.14
2026-01-27 06:00:00,41,143,3,145981,5342,1,0,0,1.75,1.7,0.0,34.58,50.5
2026-01-27 06:00:00,29,99,3,72867,6735,1,0,0,1.81,0.0,0.0,53.38,66.0
2026-01-27 06:00:00,14,57,2,115700,4829,1,0,0,2.74,0.0,0.0,14.28,25.45
2026-01-27 06:00:00,24,84,3,89630,6024,1,0,0,1.0,0.46,0.0,22.13,36.2
2026-01-27 06:00:00,11,47,2,53148,3124,1,0,0,1.91,0.0,0.0,39.28,45.35
2026-01-27 06:00:00,26,91,3,98716,8859,1,0,0,2.0,0.36,0.0,36.42,50.89
2026-01-27 06:00:00,25,87,2,109903,4319,1,0,0,1.08,0.0,0.0,47.86,68.16
2026-01-27 06:00:00,12,49,0,108404,2428,1,0,0,2.92,0.0,0.0,57.02,71.86
2026-01-27 06:00:00,34,116,1,134383,1308,1,0,0,2.56,15.49,0.0,13.24,26.16
2026-01-27 06:00:00,33,110,0,135260,2034,1,0,0,2.06,0.0,0.0,8.95,27.57
2026-01-27 06:00:00,5,19,0,128977,1155,1,0,0,1.8,1.72,0.0,32.27,59.53
2026-01-27 06:00:00,27,93,1,109721,2607,1,0,0,1.46,0.0,0.0,12.92,27.01
2026-01-27 06:00:00,38,134,0,119552,2660,1,0,0,1.01,0.0,0.0,56.54,62.83
2026-01-27 06:00:00,33,112,2,67589,3328,1,0,0,2.12,0.0,4.0,34.39,54.73
2026-01-27 06:00:00,4,15,4,143020,7909,1,0,0,2.46,0.0,0.0,11.08,29.89
2026-01-27 06:00:00,28,96,1,92710,1160,1,0,0,0.55,0.0,0.0,57.37,65.61
2026-01-27 06:00:00,21,122,4,112822,8725,1,0,0,0.75,7.26,0.0,9.42,29.83
2026-01-27 06:00:00,0,2,0,122692,2342,1,0,0,1.13,4.75,3.3,50.31,78.81
2026-01-27 06:00:00,9,39,3,60278,9587,1,0,0,0.55,0.0,0.0,53.15,60.54
2026-01-27 06:00:00,10,42,1,146871,2320,1,0,0,1.46,0.0,0.0,7.81,38.92
2026-01-27 06:00:00,39,138,3,113762,5630,1,0,0,1.38,0.0,0.0,15.49,27.49
2026-01-27 06:00:00,23,80,3,116102,7202,1,0,0,2.36,0.0,0.0,61.16,69.44
2026-01-27 06:00:00,40,140,3,143433,7034,1,0,0,1.42,0.0,0.0,9.16,36.11
2026-01-27 06:00:00,6,27,3,65796,6993,1,0,0,1.03,0.0,0.0,36.88,54.61
2026-01-27 06:00:00,22,75,1,130665,1007,1,0,0,2.18,0.0,0.0,12.72,35.93
2026-01-27 06:00:00,42,144,4,61935,8544,1,0,0,1.03,12.54,4.9,29.65,53.78
2026-01-27 06:00:00,43,149,1,108626,1091,1,0,0,2.16,0.0,0.0,44.24,60.19
2026-01-27 06:00:00,34,117,2,59345,4459,1,0,0,2.75,0.0,0.0,38.69,49.93
2026-01-27 06:00:00,38,136,3,51982,6662,1,0,0,2.95,35.69,0.0,18.23,18.23
2026-01-27 06:00:00,32,106,0,57778,2598,1,0,0,0.6,0.0,0.0,14.86,25.07
2026-01-27 06:00:00,9,38,2,76464,4214,1,0,0,1.81,0.0,0.0,26.28,38.49
2026-01-27 06:00:00,32,108,3,102343,7657,1,0,0,0.71,2.37,0.0,46.66,58.42
2026-01-27 06:00:00,16,63,3,149713,8235,1,0,0,0.69,0.0,0.0,51.15,76.42
2026-01-27 06:00:00,35,125,0,104768,2989,1,0,0,1.8,0.0,0.0,13.85,32.52
2026-01-27 06:00:00,6,26,2,114280,3841,1,0,0,1.31,0.0,0.0,42.83,71.31
2026-01-27 06:00:00,7,30,1,128896,2147,1,0,0,2.96,0.0,0.0,53.52,69.11
2026-01-27 06:00:00,17,65,1,141301,2960,1,0,0,2.36,0.0,0.0,59.78,78.64
2026-01-27 06:00:00,16,62,0,116034,1889,1,0,0,2.7,0.0,0.0,37.38,56.69
2026-01-27 06:00:00,9,37,0,60822,2224,1,0,0,1.46,0.45,0.0,26.48,38.46
2026-01-27 06:00:00,24,83,2,133948,4910,1,0,0,1.66,0.0,0.0,13.9,33.37
2026-01-27 06:00:00,14,58,3,87074,6871,1,0,0,1.84,0.0,0.0,28.59,43.54
2026-01-27 06:00:00,8,36,3,103224,8200,1,0,1,2.96,0.0,0.0,14.89,48.88
2026-01-27 06:00:00,1,6,4,60281,8989,1,0,0,0.96,0.0,0.0,60.21,72.28
2026-01-27 06:00:00,31,105,3,105989,7391,1,0,0,1.39,0.0,0.0,52.16,61.91
2026-01-27 06:00:00,10,43,2,131079,4010,1,0,0,0.72,0.0,0.0,31.85,50.13
2026-01-27 06:00:00,13,51,4,68845,6528,1,0,0,1.01,0.0,4.6,52.64,84.07
2026-01-27 06:00:00,20,119,4,105899,7218,1,0,0,2.47,0.0,0.0,45.61,62.75
2026-01-27 06:00:00,26,90,1,65025,2867,1,0,0,1.45,0.0,0.0,46.38,55.52
2026-01-27 06:00:00,10,41,0,140837,1204,1,0,0,1.65,0.0,0.0,58.92,80.08
2026-01-27 06:00:00,35,126,1,90394,2494,1,0,0,2.07,1.27,0.0,61.48,67.04
2026-01-27 06:00:00,19,72,1,137381,1396,1,0,0,1.95,0.0,0.0,32.76,56.01
2026-01-27 06:00:00,29,98,0,101192,1949,1,0,0,0.71,0.0,0.0,28.53,48.78
2026-01-27 06:00:00,33,111,1,99783,1412,1,0,0,0.76,0.0,0.0,12.66,40.2
2026-01-27 06:00:00,19,71,0,125477,2629,1,0,0,1.27,0.0,0.0,49.66,62.48
2026-01-27 06:00:00,24,81,0,64947,1712,1,0,0,0.94,2.46,0.0,38.18,52.45
2026-01-27 06:00:00,6,23,4,86443,6300,1,0,0,1.14,0.0,2.8,9.77,45.23
2026-01-27 06:00:00,7,31,3,58730,7487,1,0,0,2.9,0.0,0.0,9.61,12.58
2026-01-27 06:00:00,15,60,1,82249,2768,1,0,0,0.58,1.07,0.0,32.23,39.31
2026-01-27 06:00:00,23,79,1,74440,2338,1,0,0,0.88,0.0,0.0,16.73,31.96
2026-01-27 06:00:00,19,73,3,70653,5584,1,0,0,2.02,3.91,0.0,10.83,10.83
2026-01-27 06:00:00,4,17,1,94585,2519,1,0,0,1.99,0.0,0.0,52.49,59.21
2026-01-27 06:00:00,0,5,3,133301,9556,1,0,0,0.91,0.0,0.0,9.9,28.81
2026-01-28 06:00:00,29,98,0,101192,1949,2,0,0,1.53,0.0,0.0,50.31,66.77
2026-01-28 06:00:00,14,56,1,95613,2199,2,0,0,0.65,0.0,0.0,25.2,45.03
2026-01-28 06:00:00,13,51,4,68845,6528,2,0,1,2.23,8.46,0.0,13.93,41.5
2026-01-28 06:00:00,6,26,2,114280,3841,2,0,0,2.6,0.0,0.0,10.65,30.23
2026-01-28 06:00:00,13,54,3,140055,8401,2,0,0,1.09,0.0,0.0,33.2,60.88
2026-01-28 06:00:00,34,117,2,59345,4459,2,0,0,1.6,0.0,0.0,51.53,62.18
